Date,FIL-USD,MKR-USD,USDT-USD,TRX-USD,ETH-USD,XMR-USD,EOS-USD,XTZ-USD,ETC-USD,MIOTA-USD,XRP-USD,ADA-USD,XLM-USD,DOGE-USD,MANA-USD,LINK-USD,BCH-USD,BNB-USD,BTC-USD,LTC-USD,split_point
2016-10-19,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,630.52001953125,3.804140090942383,False
2016-10-20,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,630.8569946289062,3.7790000438690186,False
2016-10-21,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,632.8280029296875,3.805459976196289,False
2016-10-22,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,657.2940063476562,3.885459899902344,False
2016-10-23,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,657.0709838867188,3.917779922485352,True
2016-10-24,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,653.760986328125,3.8688600063323975,False
2016-10-25,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,657.5880126953125,3.904409885406494,False
2016-10-26,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,678.3040161132812,3.96028995513916,False
2016-10-27,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,688.31298828125,4.021500110626221,False
2016-10-28,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,689.6510009765625,3.973220109939575,False
2016-10-29,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,714.47900390625,4.090310096740723,False
2016-10-30,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,701.864013671875,4.03400993347168,True
2016-10-31,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,700.9719848632812,3.993959903717041,False
2016-11-01,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,729.7930297851562,4.088329792022705,False
2016-11-02,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,740.8289794921875,4.104499816894531,False
2016-11-03,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,688.7000122070312,3.861330032348633,False
2016-11-04,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,703.2349853515625,3.878890037536621,False
2016-11-05,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,703.4180297851562,3.866689920425415,False
2016-11-06,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,711.52197265625,3.889250040054321,True
2016-11-07,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,703.1309814453125,3.838870048522949,False
2016-11-08,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,709.8480224609375,3.8427600860595694,False
2016-11-09,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,723.2730102539062,3.864609956741333,False
2016-11-10,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,715.5339965820312,3.82423996925354,False
2016-11-11,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,716.4110107421875,3.816009998321533,False
2016-11-12,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,705.0540161132812,3.763880014419556,False
2016-11-13,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,702.031005859375,3.878000020980835,True
2016-11-14,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,705.02099609375,3.8761699199676514,False
2016-11-15,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,711.6190185546875,3.893589973449707,False
2016-11-16,11.503199577331545,272.4490051269531,1.008180022239685,0.0023439999204128,320.8840026855469,120.77999877929688,1.180799961090088,1.7063100337982178,14.209500312805176,0.5354350209236145,0.2174880057573318,0.0320530012249946,0.0399460010230541,0.0014149999478831,0.0151300001889467,0.2239689975976944,654.302978515625,1.990769982337952,744.197998046875,4.019480228424072,False
