Date,AUD=X,TRY=X,RUB=X,INR=X,EUR=X,GBP=X,CHF=X,CAD=X,CNY=X,JPY=X,split_point
2019-03-21,1.4014999866485596,5.4278998374938965,63.80070114135742,68.82499694824219,0.8750500082969666,0.7572699785232544,0.99099999666214,1.32860004901886,6.693600177764893,110.66000366210938,False
2019-03-22,1.4069000482559204,5.464280128479004,63.79399871826172,68.93000030517578,0.8791199922561646,0.7614799737930298,0.9919000267982484,1.33650004863739,6.698200225830078,110.80599975585938,True
2019-03-25,1.4118000268936155,5.676819801330566,64.50129699707031,69.1604995727539,0.8852800130844116,0.7572000026702881,0.9939900040626526,1.3424999713897705,6.717100143432617,110.08100128173828,False
2019-03-26,1.4052599668502808,5.5596699714660645,64.01950073242188,68.92340087890625,0.8837199807167053,0.7566999793052673,0.9923099875450134,1.3392000198364258,6.708399772644043,110.06800079345705,False
2019-03-27,1.4011499881744385,5.3653998374938965,64.30690002441406,69.42749786376953,0.886929988861084,0.7569199800491333,0.9936000108718872,1.3379100561141968,6.714700222015381,110.5540008544922,False
2019-03-28,1.4115300178527832,5.394700050354004,64.81559753417969,69.37000274658203,0.8887500166893005,0.7602999806404114,0.994700014591217,1.3411699533462524,6.726200103759766,110.48999786376952,False
2019-03-29,1.4118000268936155,5.571700096130371,64.90869903564453,69.5,0.890470027923584,0.7659000158309937,0.9948300123214722,1.3430500030517578,6.738100051879883,110.63700103759766,True
2019-04-01,1.4056999683380127,5.591710090637207,65.60220336914062,69.43000030517578,0.8909599781036377,0.7678800225257874,0.9950000047683716,1.3346999883651731,6.711100101470947,110.99500274658205,False
2019-04-02,1.4064899682998655,5.515399932861328,65.21109771728516,69.19529724121094,0.8924000263214111,0.7651699781417847,0.9991999864578248,1.3310999870300293,6.7104997634887695,111.45099639892578,False
2019-04-03,1.4167499542236328,5.615600109100342,65.31659698486328,68.91020202636719,0.892549991607666,0.7617499828338623,0.9981600046157836,1.3343000411987305,6.722400188446045,111.30500030517578,False
2019-04-04,1.4049899578094482,5.622700214385986,65.18280029296875,68.8499984741211,0.8891299962997437,0.758899986743927,0.997290015220642,1.3342000246047974,6.701399803161621,111.3949966430664,False
2019-04-05,1.4063999652862549,5.605400085449219,65.39289855957031,68.97039794921875,0.8907999992370605,0.7646999955177307,0.9999200105667114,1.3364700078964231,6.716599941253662,111.65799713134766,True
2019-04-08,1.4081000089645386,5.6381001472473145,65.3634033203125,69.16000366210938,0.8913000226020813,0.766979992389679,0.9998999834060668,1.3371000289916992,6.716899871826172,111.71099853515624,False
2019-04-09,1.4041800498962402,5.691400051116943,64.87419891357422,69.55249786376953,0.8883799910545349,0.765500009059906,0.999109983444214,1.3313599824905396,6.715400218963623,111.45600128173828,False
2019-04-10,1.4026999473571775,5.681950092315674,64.86250305175781,69.26180267333984,0.8875499963760376,0.7658600211143494,0.9996500015258788,1.3327800035476685,6.7108001708984375,111.1050033569336,False
2019-04-11,1.395300030708313,5.682700157165527,64.23919677734375,69.14019775390625,0.8867999911308289,0.7634000182151794,1.002210021018982,1.331779956817627,6.715400218963623,110.98500061035156,False
2019-04-12,1.4040000438690186,5.732089996337891,64.5687026977539,69.43000030517578,0.8880400061607361,0.7659299969673157,1.0027400255203247,1.3377900123596191,6.718500137329102,111.62100219726562,True
2019-04-15,1.3940999507904053,5.78410005569458,64.34760284423828,69.16100311279297,0.8845599889755249,0.7642999887466431,1.002400040626526,1.3332500457763672,6.703199863433838,112.02799987792967,False
2019-04-16,1.3934999704360962,5.804200172424316,64.30870056152344,69.80999755859375,0.8845700025558472,0.7631999850273132,1.0036699771881104,1.3367999792099,6.707699775695801,111.94300079345705,False
2019-04-17,1.3956899642944336,5.787909984588623,64.01699829101562,69.88500213623047,0.8861299753189087,0.7664999961853027,1.0075000524520874,1.3359299898147583,6.71120023727417,111.99299621582033,False
2019-04-18,1.3939000368118286,5.758800029754639,63.854400634765625,69.4010009765625,0.8851799964904785,0.7669100165367126,1.0104000568389893,1.3348000049591064,6.68720006942749,112.03600311279295,False
2019-04-19,1.39900004863739,5.819900035858154,63.89609909057617,69.38099670410156,0.8899999856948853,0.7695599794387817,1.014840006828308,1.3375999927520752,6.708099842071533,111.98899841308594,True
2019-04-22,1.3983999490737915,5.825399875640869,63.98809814453125,69.36000061035156,0.8893200159072876,0.769599974155426,1.014389991760254,1.338089942932129,6.703400135040283,111.91000366210938,False
2019-04-23,1.4011000394821167,5.827199935913086,63.78450012207031,70.0625,0.8881800174713135,0.770330011844635,1.0153000354766846,1.334529995918274,6.708499908447266,111.9290008544922,False
2019-04-24,1.4091099500656128,5.834000110626221,63.669700622558594,69.75800323486328,0.8909199833869934,0.7729099988937378,1.0201499462127686,1.342769980430603,6.724899768829346,111.8769989013672,False
2019-04-25,1.4256000518798828,5.885499954223633,64.38710021972656,70.0958023071289,0.8965799808502197,0.7749000191688538,1.020300030708313,1.3493000268936155,6.720900058746338,112.12999725341795,False
2019-04-26,1.4249500036239624,5.958499908447266,64.6093978881836,70.16000366210938,0.8979200124740601,0.7754300236701965,1.0198999643325806,1.3478000164031982,6.742099761962891,111.53900146484376,True
2019-04-29,1.4195899963378906,5.944699764251709,64.63150024414062,69.84200286865234,0.89683997631073,0.7739800214767456,1.019320011138916,1.3459999561309814,6.728799819946289,111.59300231933594,False
2019-04-30,1.4174000024795532,5.94890022277832,64.43180084228516,69.81179809570312,0.8940399885177612,0.7732499837875366,1.0192999839782717,1.345469951629639,6.732399940490723,111.677001953125,False
2019-05-01,1.418179988861084,5.965000152587891,64.55879974365234,69.55599975585938,0.8915799856185913,0.7668799757957458,1.0190099477767944,1.3387900590896606,6.733799934387207,111.3949966430664,False
2019-05-02,1.4256000518798828,5.962100028991699,64.7240982055664,69.63289642333984,0.8927900195121765,0.7660999894142151,1.0174000263214111,1.3438899517059326,6.734000205993652,111.4520034790039,False
2019-05-03,1.4294999837875366,5.964799880981445,65.36599731445312,69.42440032958984,0.8949699997901917,0.767270028591156,1.0193500518798828,1.3469200134277344,6.73390007019043,111.49500274658205,True
2019-05-06,1.4340399503707886,5.981729984283447,65.32689666748047,69.16799926757812,0.8939899802207947,0.760420024394989,1.0165200233459473,1.347219944000244,6.73360013961792,110.6230010986328,False
2019-05-07,1.4300999641418457,6.085549831390381,65.2791976928711,69.40029907226562,0.8927099704742432,0.7634000182151794,1.0170999765396118,1.344889998435974,6.763599872589111,110.80500030517578,False
2019-05-08,1.4268399477005005,6.1570000648498535,65.3667984008789,69.91000366210938,0.8935700058937073,0.7651799917221069,1.0196000337600708,1.3468999862670898,6.776000022888184,110.25700378417967,False
2019-05-09,1.4296000003814695,6.160900115966797,65.02449798583984,70.01000213623047,0.892989993095398,0.7685199975967407,1.020300030708313,1.3472299575805664,6.7820000648498535,110.02799987792967,False
2019-05-10,1.4312100410461426,6.1596999168396,65.2020034790039,70.41000366210938,0.8910999894142151,0.7686600089073181,1.0152000188827517,1.3465299606323242,6.826499938964844,109.80699920654295,True
2019-05-13,1.4316200017929075,5.992499828338623,65.143798828125,69.92250061035156,0.889959990978241,0.7685999870300293,1.0104000568389893,1.343940019607544,6.823100090026856,109.65399932861328,False
2019-05-14,1.4397000074386597,6.095099925994873,65.28939819335938,70.61699676513672,0.8902699947357178,0.7714200019836426,1.0053800344467163,1.347599983215332,6.877299785614014,109.15399932861328,False
2019-05-15,1.441100001335144,6.035900115966797,64.85859680175781,70.30699920654297,0.8924999833106995,0.7748000025749207,1.008739948272705,1.3459999561309814,6.874899864196777,109.6709976196289,False
2019-05-16,1.443600058555603,6.0142998695373535,64.64440155029297,70.20919799804688,0.8922799825668335,0.7783600091934204,1.0082499980926514,1.3441599607467651,6.875199794769287,109.4749984741211,False
2019-05-17,1.450700044631958,6.054800033569336,64.6272964477539,70.23500061035156,0.8949699997901917,0.7813900113105774,1.0099799633026123,1.3461999893188477,6.882800102233887,109.87100219726562,True
2019-05-20,1.4486000537872314,6.060800075531006,64.68389892578125,70.28150177001953,0.8956300020217896,0.7854499816894531,1.0104999542236328,1.344689965248108,6.917699813842773,110.16000366210938,False
2019-05-21,1.4449599981307983,6.0254998207092285,64.46109771728516,70.12750244140625,0.8953700065612793,0.7856000065803528,1.0082999467849731,1.3427200317382812,6.911300182342529,110.06999969482422,False
